hmccode,year,cnamehabmen,comp_50_1234,cim_ratio,area,population_habermenaldo,percent_muslim_menaldo,persian_gulf,openk,kc,kg,assassinations,strikes,govtcrises,purges,riots,revolutions,antigovtdemonst,sparty,military,bdm_w,icrg_qog,fullregime_dummy,pcrdbofgdp,monarch_2,region_world_2_2010_b,log_area,yearorth1,yearorth2,yearorth3,logarithmic_growth_imp,log_Reserves_interpolate,agricultural_transition_1950thou,log_population,PCI,TFI,ef,agric_trans_weighbylandqual,assassinations_binary,guerillawarfare_binary,riots_binary,strikes_binary,govtcrises_binary,revolutions_binary,antigovtdemonst_binary,purges_binary,log_conflictindex_normalized,monarch_2_simulated
615,2002,Algeria,28.1042,54.5187,2.40E+06,3.10E+07,99,0,71.608,29.0092,13.7641,0,0,0,0,0,1,2,0,1,,0.361111,0,9.65783,0,3,14.68334,1.1350519,1.1438889,0.97764601,-0.0438,2.219203,3.95,17.26276,8.652341,-0.5198233,0.32,2.110114,0,1,0,0,0,1,1,0,2.55875,0
615,2003,Algeria,28.1042,55.3826,2.40E+06,3.20E+07,99,0,70.6669,28.03,13.5157,0,0,0,0,0,0,0,0,1,,0.361111,0,10.8318,0,3,14.68334,1.1527862,1.2011221,1.0852578,4.6063,2.219203,3.95,17.27765,8.698404,-0.0984441,0.32,2.110114,0,0,0,0,0,0,0,0,-6.907755,0
615,2004,Algeria,28.1042,46.9102,2.40E+06,3.20E+07,99,0,71.1131,28.2705,13.592,0,0,0,0,0,1,0,0,1,,0.384259,0,10.3329,0,3,14.68334,1.1705205,1.2590418,1.19621,3.5732,2.426041,3.95,17.29262,8.734137,0.0927189,0.32,2.110114,0,0,0,0,0,1,0,0,1.971025,0
615,2005,Algeria,28.1042,46.4393,2.40E+06,3.30E+07,99,0,71.8808,28.0618,13.5116,0,0,0,0,0,1,0,0,1,,0.416667,0,10.3866,0,3,14.68334,1.1882548,1.3176479,1.3105403,3.4765,2.4681,3.95,17.30762,8.768902,0.2556784,0.32,2.110114,0,0,0,0,0,1,0,0,1.971025,0
615,2006,Algeria,28.1042,40.4281,2.40E+06,3.30E+07,99,0,68.1033,28.5036,13.8312,0,0,0,0,0,1,0,0,1,,0.416667,0,11.3008,0,3,14.68334,1.2059891,1.3769404,1.4282862,0.2827,2.429218,3.95,17.3226,8.771729,-0.4471366,0.32,2.110114,0,0,0,0,0,1,0,0,1.971025,0
615,2007,Algeria,28.1042,,2.40E+06,,99,0,67.035,29.3304,15.6043,0,0,0,0,0,0,0,,,,0.416667,0,12.1988,0,3,14.68334,1.2237234,1.4369193,1.5494852,,,3.95,,,,0.32,2.110114,0,0,0,0,0,0,0,0,-6.907755,0
615,2008,Algeria,28.1042,,2.40E+06,,99,0,,,,0,0,0,0,0,0,0,,,,0.416667,0,13.2747,0,3,14.68334,1.2414577,1.4975847,1.6741749,,,3.95,,,,0.32,2.110114,0,0,0,0,0,0,0,0,-6.907755,0
615,2009,Algeria,28.1042,,2.40E+06,,99,0,,,,,,,,,,,,,,,,,0,3,14.68334,1.259192,1.5589366,1.8023928,,,3.95,,,,0.32,2.110114,,,,,,,,,,0
616,1959,Tunisia,11.8048,,163610,4.10E+06,98,0,,,,,,,,,,,1,0,0.5,,0,,0,3,12.00524,0.37247716,-0.66777197,-1.0223519,-5.9305,-23.02585,4.45,15.23741,7.533845,-6.858506,0.039456,1.525312,,,,,,,,,,0
616,1960,Tunisia,11.8048,3.95758,163610,4.20E+06,98,0,,,,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.39021146,-0.64005547,-1.0228614,9.8247,-23.02585,4.45,15.25558,7.632092,-6.844013,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1961,Tunisia,11.8048,7.33775,163610,4.30E+06,98,0,105.695,92.4765,11.6672,1,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.40794576,-0.61165252,-1.021645,6.7027,-23.02585,4.45,15.27343,7.699119,-6.846673,0.039456,1.525312,1,0,0,0,0,0,0,0,0.1783623,0
616,1962,Tunisia,11.8048,8.08911,163610,4.40E+06,98,0,105.317,84.7123,12.0694,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.42568005,-0.58256314,-1.018665,-4.0181,-23.02585,4.45,15.29165,7.658938,-6.843849,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1963,Tunisia,11.8048,9.06939,163610,4.50E+06,98,0,94.7278,79.698,10.506,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.44341435,-0.55278733,-1.013884,12.0495,-23.02585,4.45,15.30999,7.779433,-6.847827,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1964,Tunisia,11.8048,12.7898,163610,4.50E+06,98,0,101.715,76.3764,10.6653,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.46114865,-0.52232508,-1.0072644,2.1054,-23.02585,4.45,15.32866,7.800487,-6.848113,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1965,Tunisia,11.8048,18.3335,163610,4.60E+06,98,0,102.263,81.0127,10.7275,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.47888295,-0.4911764,-0.9987687,3.9494,-9.21034,4.45,15.34807,7.83998,-6.843656,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1966,Tunisia,11.8048,21.1737,163610,4.70E+06,98,0,103.158,77.1299,11.5486,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.49661724,-0.45934128,-0.98835929,0.0764,-1.203973,4.45,15.36796,7.840744,-4.438758,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1967,Tunisia,11.8048,20.7927,163610,4.80E+06,98,0,110.617,77.6274,12.6227,0,0,0,0,1,0,0,1,0,0.5,,0,,0,3,12.00524,0.51435154,-0.42681973,-0.97599864,-3.0065,-1.203973,4.45,15.3887,7.810679,-3.590319,0.039456,1.525312,0,0,1,0,0,0,0,0,0.1783623,0
616,1968,Tunisia,11.8048,20.9484,163610,4.90E+06,98,0,89.8919,67.7023,11.4765,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.53208584,-0.39361174,-0.96164922,7.7793,-1.007858,4.45,15.40943,7.888472,-2.907453,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1969,Tunisia,11.8048,21.0428,163610,5.00E+06,98,0,86.6312,69.8194,10.7743,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.54982013,-0.35971731,-0.94527346,1.4281,-0.759287,4.45,15.42994,7.902753,-2.829827,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1970,Tunisia,11.8048,23.2036,163610,5.10E+06,98,0,93.7172,76.5044,11.2176,0,0,1,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.56755443,-0.32513645,-0.92683383,3.7331,-0.6931472,4.45,15.45003,7.940084,-2.861311,0.039456,1.525312,0,0,0,0,1,0,0,0,-0.0429724,0
616,1971,Tunisia,11.8048,20.6456,163610,5.20E+06,98,0,91.0865,70.7737,10.0753,0,0,1,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.58528873,-0.28986916,-0.90629277,8.1587,-0.597837,4.45,15.46935,8.02167,-2.664357,0.039456,1.525312,0,1,0,0,1,0,0,0,1.747917,0
616,1972,Tunisia,11.8048,21.5467,163610,5.30E+06,98,0,94.1587,69.7129,9.19184,0,0,0,0,0,0,1,1,0,0.5,,0,,0,3,12.00524,0.60302302,-0.25391543,-0.88361274,14.3063,-0.5108256,4.45,15.4883,8.164733,-2.621579,0.039456,1.525312,0,0,0,0,0,0,1,0,-0.7350762,0
616,1973,Tunisia,11.8048,24.1773,163610,5.40E+06,98,0,92.9384,77.0017,10.0932,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.62075732,-0.21727526,-0.8587562,-2.9359,1.00E-10,4.45,15.50745,8.135374,-2.416157,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1974,Tunisia,11.8048,25.9923,163610,5.50E+06,98,0,102.282,76.261,10.123,0,0,1,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.63849162,-0.17994866,-0.83168558,5.3571,-0.0512933,4.45,15.52787,8.188945,-1.307194,0.039456,1.525312,0,0,0,0,1,0,0,0,-0.0429724,0
616,1975,Tunisia,11.8048,28.8121,163610,5.70E+06,98,0,104.081,81.4679,11.218,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.65622591,-0.14193563,-0.80236335,4.3009,0.0953102,4.45,15.55035,8.231954,-1.268911,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1976,Tunisia,11.8048,33.4718,163610,5.80E+06,98,0,109.298,79.2593,11.3615,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.67396021,-0.10323615,-0.77075196,4.9126,0.0629749,4.45,15.57457,8.281079,-1.462371,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1977,Tunisia,11.8048,34.283,163610,6.00E+06,98,0,120.575,84.8007,12.0996,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.69169451,-0.06385025,-0.73681386,0.8972,0.9932518,4.45,15.60025,8.290051,-1.208858,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1978,Tunisia,11.8048,34.4451,163610,6.10E+06,98,0,123.119,84.6328,11.8986,0,1,0,0,2,0,0,1,0,0.5,,0,,0,3,12.00524,0.7094288,-0.02377791,-0.7005115,4.0858,0.9820785,4.45,15.62707,8.33091,-1.30023,0.039456,1.525312,0,0,1,1,0,0,0,0,1.209045,0
616,1979,Tunisia,11.8048,35.5598,163610,6.30E+06,98,0,138.006,84.5828,11.48,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.7271631,0.01698087,-0.66180733,4.0246,0.8329091,4.45,15.65399,8.371156,-0.6278633,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1980,Tunisia,11.8048,34.2273,163610,6.50E+06,98,0,130.042,87.9608,11.5748,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.7448974,0.05842608,-0.62066382,4.5959,0.8109302,4.45,15.68068,8.417115,-0.5315614,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1981,Tunisia,11.8048,34.3532,163610,6.60E+06,98,0,137.745,91.3661,12.146,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.76263169,0.10055773,-0.5770434,2.8808,0.5019866,4.45,15.70681,8.445923,-0.6069404,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1982,Tunisia,11.8048,31.5782,163610,6.80E+06,98,0,136.375,94.8889,13.1732,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.78036599,0.14337581,-0.53090854,-2.4159,0.5247285,4.45,15.73258,8.421763,-0.7490655,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1983,Tunisia,11.8048,31.35,163610,7.00E+06,98,0,126.196,92.914,13.0535,0,0,0,0,0,0,0,1,0,0.5,,0,,0,3,12.00524,0.79810029,0.18688033,-0.48222168,2.7279,0.6205765,4.45,15.75784,8.449042,-0.9146391,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1984,Tunisia,11.8048,34.3668,163610,7.20E+06,98,0,125.03,93.2476,13.0877,0,0,0,0,5,0,0,1,0,0.5,0.444444,0,,0,3,12.00524,0.81583458,0.23107129,-0.43094527,0.9352,0.5988365,4.45,15.78276,8.458394,-1.023401,0.039456,1.525312,0,0,1,0,0,0,0,0,1.788412,0
616,1985,Tunisia,11.8048,34.8857,163610,7.30E+06,98,0,104.317,86.1833,12.285,0,0,0,0,0,0,0,1,0,0.5,0.444444,0,,0,3,12.00524,0.83356888,0.27594867,-0.37704178,3.0052,0.4147552,4.45,15.80749,8.488446,-1.252409,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1986,Tunisia,11.8048,36.352,163610,7.50E+06,98,0,102.675,85.5376,12.3063,0,0,0,0,0,0,0,1,0,0.5,0.444444,0,,0,3,12.00524,0.85130318,0.3215125,-0.32047365,-4.0214,0.5877866,4.45,15.83188,8.448233,-1.897423,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1987,Tunisia,11.8048,44.2469,163610,7.70E+06,98,0,96.002,79.4735,11.734,0,0,0,0,0,1,0,1,0,0.5,0.444444,0,,0,3,12.00524,0.86903747,0.36776276,-0.26120334,4.105,0.5877866,4.45,15.85569,8.489283,-1.761482,0.039456,1.525312,0,0,0,0,0,1,0,0,1.971025,0
616,1988,Tunisia,11.8048,44.3304,163610,7.90E+06,98,0,106.788,78.735,11.6035,0,0,0,0,0,0,0,1,0,0.5,0.453704,0,48.6732,0,3,12.00524,0.88677177,0.41469945,-0.19919329,-2.0706,0.5877866,4.45,15.87882,8.468576,-2.042026,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1989,Tunisia,11.8048,51.2158,163610,8.00E+06,98,0,118.455,81.6846,12.2567,0,0,0,0,0,0,0,1,0,0.5,0.444444,0,52.4066,0,3,12.00524,0.90450607,0.46232258,-0.13440596,1.6505,0.5822156,4.45,15.90081,8.485082,-1.914103,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1990,Tunisia,11.8048,51.9162,163610,8.20E+06,98,0,117.411,82.459,11.8797,0,1,0,0,0,0,0,1,0,0.5,0.444444,0,53.4876,0,3,12.00524,0.92224036,0.51063215,-0.0668038,5.6988,0.5596158,4.45,15.92147,8.542069,-1.81956,0.039456,1.525312,0,0,0,1,0,0,0,0,-0.0429724,0
616,1991,Tunisia,11.8048,54.2279,163610,8.40E+06,98,0,108.215,79.754,11.905,0,0,0,0,0,0,0,1,0,0.5,0.444444,0,52.0024,0,3,12.00524,0.93997466,0.55962815,0.00365074,1.9257,0.5306283,4.45,15.94076,8.561326,-1.913141,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1992,Tunisia,11.8048,54.6661,163610,8.50E+06,98,0,112.005,80.1596,11.542,0,0,0,0,0,0,0,1,0,0.5,0.555556,0,56.6463,0,3,12.00524,0.95770896,0.60931058,0.07699519,5.6372,0.5306283,4.45,15.95887,8.617698,-2.083255,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1993,Tunisia,11.8048,55.7518,163610,8.70E+06,98,0,112.313,80.5815,11.7499,0,0,0,0,0,0,0,1,0,0.5,0.555556,0,64.258,0,3,12.00524,0.97544326,0.65967945,0.15326712,0.3478,0.5306283,4.45,15.97561,8.621176,-2.310767,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1994,Tunisia,11.8048,54.6759,163610,8.80E+06,98,0,114.803,78.7041,11.556,0,0,0,0,0,0,0,1,0,0.5,0.555556,0,64.6398,0,3,12.00524,0.99317755,0.71073476,0.23250407,1.4209,0.5306283,4.45,15.99117,8.635385,-2.449635,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1995,Tunisia,11.8048,53.3838,163610,8.90E+06,98,0,115.522,79.5224,11.6673,0,0,0,0,0,0,0,1,0,0.5,0.583333,0,65.7215,0,3,12.00524,1.0109118,0.7624765,0.31474358,0.7915,-0.87707,4.45,16.00549,8.6433,-2.442358,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1996,Tunisia,11.8048,53.5447,163610,9.10E+06,98,0,105.478,77.4506,11.2375,0,0,0,0,0,0,0,1,0,0.5,0.611111,0,62.0919,0,3,12.00524,1.0286461,0.81490468,0.40002321,5.3925,-0.87707,4.45,16.01861,8.697226,-2.308732,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1997,Tunisia,11.8048,54.9271,163610,9.20E+06,98,0,109.664,76.8957,11.3339,0,0,0,0,0,0,0,1,0,0.5,0.611111,0,61.1284,0,3,12.00524,1.0463804,0.86801929,0.48838049,3.8808,-1.179085,4.45,16.03057,8.736033,-2.29932,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1998,Tunisia,11.8048,54.0345,163610,9.30E+06,98,0,109.997,77.5237,11.2395,0,0,0,0,0,0,0,1,0,0.5,0.611111,0,62.7058,0,3,12.00524,1.0641147,0.92182034,0.57985299,3.4245,-1.179085,4.45,16.04165,8.770279,-2.614434,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,1999,Tunisia,11.8048,55.1392,163610,9.40E+06,98,0,107.285,77.0431,10.9606,0,0,0,0,0,0,0,1,0,0.5,0.611111,0,62.595,0,3,12.00524,1.081849,0.97630782,0.67447824,4.7523,-1.179085,4.45,16.05196,8.817801,-2.432499,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,2000,Tunisia,11.8048,56.7929,163610,9.50E+06,98,0,110.567,78.2001,11.0715,0,0,0,0,0,0,0,1,0,,0.611111,0,63.3586,0,3,12.00524,1.0995833,1.0314817,0.7722938,3.4908,-1.179085,4.45,16.06174,8.85271,-2.067488,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,2001,Tunisia,11.8048,57.0167,163610,9.50E+06,98,0,119.303,79.1685,11.1175,0,0,0,0,0,0,0,1,0,,0.606481,0,64.0901,0,3,12.00524,1.1173176,1.0873421,0.87333721,3.7059,-1.179085,4.45,16.0709,8.889769,-2.117121,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,2002,Tunisia,11.8048,59.5555,163610,9.60E+06,98,0,111.431,79.9785,11.254,0,0,0,0,0,0,0,1,0,,0.555556,0,66.6018,0,3,12.00524,1.1350519,1.1438889,0.97764601,0.6245,-1.179085,4.45,16.07967,8.896013,-2.307159,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,2003,Tunisia,11.8048,59.937,163610,9.70E+06,98,0,105.05,79.5266,11.1431,0,0,0,0,0,0,0,1,0,,0.555556,0,64.7216,0,3,12.00524,1.1527862,1.2011221,1.0852578,4.4035,-1.179085,4.45,16.08825,8.940048,-2.032176,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,2004,Tunisia,11.8048,60.1929,163610,9.80E+06,98,0,104.454,78.4505,10.8892,0,0,0,0,0,0,0,1,0,,0.555556,0,63.1096,0,3,12.00524,1.1705205,1.2590418,1.19621,4.8023,-1.179085,4.45,16.09687,8.988071,-1.727385,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,2005,Tunisia,11.8048,59.2242,163610,9.90E+06,98,0,99.7387,77.6163,10.669,0,0,0,0,0,0,0,1,0,,0.555556,0,63.3015,0,3,12.00524,1.1882548,1.3176479,1.3105403,2.9211,-1.179085,4.45,16.10582,9.017282,-1.435778,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,2006,Tunisia,11.8048,58.6645,163610,1.00E+07,98,0,101.015,78.0483,10.6161,0,0,0,0,0,0,0,1,0,,0.555556,0,61.9274,0,3,12.00524,1.2059891,1.3769404,1.4282862,4.2671,-1.179085,4.45,16.11519,9.059954,-1.387326,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,2007,Tunisia,11.8048,,163610,,98,0,101.893,77.0621,10.392,0,0,0,0,0,0,0,,,,0.555556,0,60.8689,0,3,12.00524,1.2237234,1.4369193,1.5494852,,,4.45,,,,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,2008,Tunisia,11.8048,,163610,,98,0,,,,0,0,0,0,0,0,0,,,,0.555556,0,59.6619,0,3,12.00524,1.2414577,1.4975847,1.6741749,,,4.45,,,,0.039456,1.525312,0,0,0,0,0,0,0,0,-6.907755,0
616,2009,Tunisia,11.8048,,163610,,98,0,,,,,,,,,,,,,,,,,0,3,12.00524,1.259192,1.5589366,1.8023928,,,4.45,,,,0.039456,1.525312,,,,,,,,,,0
620,1951,Libya,0,,1.80E+06,1.00E+06,97,0,,,,,,,,,,,,,0,,0,,1,3,14.38056,0.23060279,-0.86479236,-0.96064751,-0.339567,-23.02585,5.45,13.84991,8.326367,-6.907755,0.1511,1,,,,,,,,,,1
620,1952,Libya,0,,1.80E+06,1.00E+06,97,0,,,,,,,,,,,0,0,0.25,,0,,1,3,14.38056,0.24833709,-0.84256734,-0.97361289,4.0667,-23.02585,5.45,13.86239,8.367034,-6.907755,0.1511,1,,,,,,,,,,1
620,1953,Libya,0,,1.80E+06,1.10E+06,97,0,,,,0,0,0,0,0,0,0,0,0,0.25,,0,,1,3,14.38056,0.26607138,-0.81965588,-0.98515269,-1.4837,-23.02585,5.45,13.8813,8.352197,-6.907755,0.1511,1,0,0,0,0,0,0,0,0,-6.907755,1
620,1954,Libya,0,,1.80E+06,1.10E+06,97,0,,,,1,0,0,0,0,0,1,0,0,0.25,,0,,1,3,14.38056,0.28380568,-0.79605798,-0.99522938,-3.6017,-23.02585,5.45,13.90535,8.31618,-6.907755,0.1511,1,1,0,0,0,0,0,1,0,0.515053,1
620,1955,Libya,0,,1.80E+06,1.10E+06,97,0,,,,0,0,0,0,0,0,0,0,0,0.25,,0,,1,3,14.38056,0.30153998,-0.77177365,-1.0038054,19.6961,-23.02585,5.45,13.93418,8.513142,-6.907755,0.1511,1,0,0,0,0,0,0,0,0,-6.907755,1
620,1956,Libya,0,,1.80E+06,1.20E+06,97,0,,,,0,0,0,0,0,0,0,0,0,0.25,,0,,1,3,14.38056,0.31927427,-0.74680288,-1.0108432,16.4351,-23.02585,5.45,13.96737,8.677493,-6.907755,0.1511,1,0,1,0,0,0,0,0,0,1.56563,1
620,1957,Libya,0,,1.80E+06,1.20E+06,97,0,,,,0,0,0,0,0,0,0,0,0,0.25,,0,,1,3,14.38056,0.33700857,-0.72114568,-1.0163053,0.8597,-23.02585,5.45,14.00282,8.68609,-6.907755,0.1511,1,0,0,0,0,0,0,0,0,-6.907755,1
620,1958,Libya,0,,1.80E+06,1.30E+06,97,0,,,,0,0,0,0,0,0,0,0,0,0.25,,0,,1,3,14.38056,0.35474287,-0.69480204,-1.020154,6.2277,-23.02585,5.45,14.03945,8.748367,-6.907755,0.1511,1,0,0,0,0,0,0,0,0,-6.907755,1
620,1959,Libya,0,,1.80E+06,1.30E+06,97,0,,,,0,0,0,0,0,0,0,0,0,0.25,,0,,1,3,14.38056,0.37247716,-0.66777197,-1.0223519,4.1905,-2.995732,5.45,14.07711,8.790273,-6.907755,0.1511,1,0,0,0,0,0,0,0,0,-6.907755,1
620,1960,Libya,0,24.3986,1.80E+06,1.30E+06,97,0,,,,0,0,1,0,1,0,0,0,0,0.25,,0,,1,3,14.38056,0.39021146,-0.64005547,-1.0228614,21.8597,0.4054651,5.45,14.11487,9.008869,-6.907755,0.1511,1,0,0,1,0,1,0,0,0,0.7664889,1
620,1961,Libya,0,26.2857,1.80E+06,1.40E+06,97,0,,,,0,0,0,0,0,0,0,0,0,0.25,,0,,1,3,14.38056,0.40794576,-0.61165252,-1.021645,5.6427,0.6931472,5.45,14.15198,9.065296,-2.805222,0.1511,1,0,0,0,0,0,0,0,0,-6.907755,1
620,1962,Libya,0,29.927,1.80E+06,1.50E+06,97,0,,,,0,0,0,0,0,0,0,0,0,0.25,,0,,1,3,14.38056,0.42568005,-0.58256314,-1.018665,24.4946,1.098612,5.45,14.18776,9.310243,-0.5550997,0.1511,1,0,0,0,0,0,0,0,0,-6.907755,1
620,1963,Libya,0,30.38,1.80E+06,1.50E+06,97,0,,,,0,0,0,0,0,0,0,0,0,0.25,,0,,1,3,14.38056,0.44341435,-0.55278733,-1.013884,26.1484,1.504077,5.45,14.2243,9.571727,0.3212321,0.1511,1,0,0,0,0,0,0,0,0,-6.907755,1
620,1964,Libya,0,27.8199,1.80E+06,1.60E+06,97,0,,,,0,0,1,0,2,0,1,0,0,0.25,,0,,1,3,14.38056,0.46114865,-0.52232508,-1.0072644,30.6776,1.94591,5.45,14.26148,9.878503,0.8936742,0.1511,1,0,0,1,0,1,0,1,0,1.342539,1
620,1965,Libya,0,28.6081,1.80E+06,1.60E+06,97,0,,,,0,0,0,0,0,0,0,0,0,0.25,,0,3.92675,1,3,14.38056,0.47888295,-0.4911764,-0.9987687,20.859,2.197225,5.45,14.29979,10.08709,1.182887,0.1511,1,0,0,0,0,0,0,0,0,-6.907755,1
620,1966,Libya,0,24.2139,1.80E+06,1.70E+06,97,0,,,,0,0,0,0,0,0,0,0,0,0.25,,0,4.04507,1,3,14.38056,0.49661724,-0.45934128,-0.98835929,12.7096,2.302585,5.45,14.33965,10.21419,1.323583,0.1511,1,0,0,0,0,0,0,0,0,-6.907755,1
620,1967,Libya,0,21.7665,1.80E+06,1.80E+06,97,0,,,,0,0,0,0,0,0,0,0,0,0.25,,0,4.32695,1,3,14.38056,0.51435154,-0.42681973,-0.97599864,6.9323,2.995732,5.45,14.38026,10.28351,1.402413,0.1511,1,0,0,0,0,0,0,0,0,-6.907755,1
620,1968,Libya,0,20.5283,1.80E+06,1.80E+06,97,0,,,,0,0,0,0,0,0,0,0,0,0.25,,0,3.5972,1,3,14.38056,0.53208584,-0.39361174,-0.96164922,24.8916,3.374169,5.45,14.42201,10.53243,1.719103,0.1511,1,0,0,0,0,0,0,0,0,-6.907755,1
620,1969,Libya,0,19.0618,1.80E+06,1.90E+06,97,0,,,,0,0,0,0,0,1,0,0,0,0,,0,4.10436,1,3,14.38056,0.54982013,-0.35971731,-0.94527346,7.4272,3.401197,5.45,14.46366,10.6067,1.804329,0.1511,1,0,0,0,0,0,1,0,0,1.971025,1
620,1970,Libya,0,18.6667,1.80E+06,2.00E+06,97,0,105.476,9.27258,9.24041,0,0,1,0,0,0,0,0,0,0,,0,5.45517,0,3,14.38056,0.56755443,-0.32513645,-0.92683383,0.7937,3.555348,5.45,14.50565,10.61464,1.770076,0.1511,1,0,1,0,0,1,0,0,0,1.747917,1
620,1971,Libya,0,15.4064,1.80E+06,2.10E+06,97,0,103.002,8.3105,9.91687,0,0,0,1,0,0,0,0,0,0,,0,6.47375,0,3,14.38056,0.58528873,-0.28986916,-0.90629277,-9.9479,3.374169,5.45,14.54788,10.51516,1.725599,0.1511,1,0,0,0,0,0,0,0,1,-0.0429724,1
620,1972,Libya,0,20.2907,1.80E+06,2.20E+06,97,0,103.613,9.12505,10.6131,0,0,1,0,0,0,0,0,0,0,,0,7.48475,0,3,14.38056,0.60302302,-0.25391543,-0.88361274,-16.7536,3.218876,5.45,14.59024,10.34762,1.538384,0.1511,1,0,0,0,0,1,0,0,0,-0.0429724,1
620,1973,Libya,0,23.6002,1.80E+06,2.30E+06,97,0,107.825,9.53168,11.107,0,0,0,0,0,0,0,0,0,0,,0,8.94258,0,3,14.38056,0.62075732,-0.21727526,-0.8587562,-4.6143,3.414443,5.45,14.63264,10.30148,1.704958,0.1511,1,0,0,0,0,0,0,0,0,-6.907755,0
620,1974,Libya,0,28.3837,1.80E+06,2.40E+06,97,0,109.697,6.75392,10.7745,0,0,1,0,0,0,0,0,0,0,,0,8.86968,0,3,14.38056,0.63849162,-0.17994866,-0.83168558,-21.4237,3.238678,5.45,14.67544,10.08724,2.461232,0.1511,1,0,0,0,0,1,0,0,0,-0.0429724,0
620,1975,Libya,0,21.3951,1.80E+06,2.50E+06,97,0,106.048,5.92869,9.04915,0,0,0,1,0,1,0,0,0,0,,0,14.4586,0,3,14.38056,0.65622591,-0.14193563,-0.80236335,2.5009,3.280911,5.45,14.71811,10.11225,2.303832,0.1511,1,0,0,0,0,0,1,0,1,2.096172,0
